,Title,Categories,Tags,Replies,Post,Comment
215,Fatal: 'origin/master' does not appear to be a git repository,"Get Help,Git",,7,"
Hello
I have seemingly the same problem.
@Coreblaster : did it work for you lastly ?
I have nothing to merge neither, I tried again 5 times.
I always check that the working directory is right (my-quizzes).
The fetch command never shows any changes.

When I simply type : “git fetch”, it shows nothing.
When I type “git fetch origin/master”, it answers:
“fatal: ‘origin/master’ does not appear to be a git repository
fatal: Could not read from remote repository.
Please make sure you have the correct access rights and the repository exists.”

Can somebody help me please?
Thanks
","
Is there no origin remote?
$ git remote show origin

It would be odd if it’s not there, because git clone should have created it. You could add it manually or clone again.
If you want others to look at the state of your repository, then you could upload them by entering:
cd; tar -czf workspace.tgz workspace; curl --upload-file workspace.tgz https://transfer.sh/workspace.tgz; rm workspace.tgz; cd $OLDPWD

And sharing the link that it outputs
(creates archive of your files, sends to upload site, removes the archive it created)
Those wanting a look can then retrieve the result with:
wget YOURLINK; tar -xf workspace.tgz
(probably want to do that in an empty directory for easy deletion later)
…curl could do it as well, perhaps more suitable since it was used to do the upload:
curl -O YOURLINK; tar -xf workspace.tgz

I am also stuck into same issue.Reported a bug too

Here’s a fix Git merge Part 5 Step 2
I had been stuck on this part for some time until I did some snooping around

Thank you! I’d been struggling with this for several days–re-setting the exercise numerous times to no avail.

No problem and good luck! 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
216,6.5 I am stuck please help me,"Get Help,Git",,6,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
Git workflow 6.4
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I do not understand why I cannot add biology.txt, why it does not work.
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
$ git add biology.txt
fatal: Not a git repository (or any of the parent directories): .git
","
If you try to sit down, but realize that there’s no chair, what would you do?
Perhaps bring a chair to your current location, or perhaps move to a location where there is a chair.
Git is telling you what the problem is about your current location.

what is the location? I have just tried opening biology.txt from science quizzes  instead of my quizzes and I am still wrong. I also tried with git checkout master but I have the same message of error.

Ok this worked thank ou very much but
 git checkout bio-questions                       
M       biology.txt                                
Already on 'bio-questions'                         
 git add biology.txt
I do not understand why I had to go to the bio question branch can you explain me?

Just as in real life you can only be at one job at a time, you can only work on a file (in git) if you are in the same location as the file. Think of each folder as a room & cd is a doorway. To go from room to room you say “cd room-x” (minus the quotes).
Branches work the like folders too. You have to be “in” or on the branch to make work it or make changes to it. You use the command: “git branch branch-I-want-to-go-to” (minus the quotes) to move from branch to branch to branch.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
217,Already up-to-date. ---Help with this one,"Get Help,Git",,5,"
I am stuck in Git Merge part. when i try to merge the origin/master, it says that it is already up to date. Can’t proceed with this exercise.
thanks in advance
","
kindly disregard this topic. i don’t know how to delete this. sorry. i found similar topic.

I have stuck in same problem.
Did you find anything??

stuck at the same problem

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
218,6. git workflow,"Get Help,Git",,9,"
cant figure out why it wont let me commit i type git commit “message” and it doesn’t accept it
","
Is it telling you “No.” or is it perhaps explaining why it’s not accepting it? Seems like its explanation of the situation is relevant information here!

Did you commit your changes to the Git repository
that’s what it says

The other it. Git. If git refused to commit, then it’s Git’s reasoning that we need to consider.

like what ? i tried pretty much everything

When you try to commit. What does git say?

For example, here’s what a commit might look like:
$ git commit -m 'adding stuff and things'
[master (root-commit) 751936d] adding stuff and things
 2 files changed, 0 insertions(+), 0 deletions(-)
 create mode 100644 stuff
 create mode 100644 things

See how git is explaining what it’s doing?
What if I try to do something it won’t allow, like committing no change:
$ git commit -m 'useless commit'
On branch master
nothing to commit, working directory clean

Here git tells me that there was nothing to commit, so no commit was made.

A post was split to a new topic: I can’t understand what is problem here?

"
219,Stuck on last lesson of GIT,"Get Help,Git",,5,"
Push your branch up to the remote.
In the output, notice the line:
To /home/ccuser/workspace/curriculum/science-quizzes

[new branch]      bio-questions -> bio-questions
Git informs us that the branch bio-questions was pushed up to the remote. Sally can now review your new work and can merge it into the remote’s master branch.

^ this is what its telling me to do and i don’t know what i’m doing wrong
","
What have you tried and how did Git respond?

I’m lost too… It took me a while for this to work. Apparently I had to refresh the exercise because git push origin bio-questions was not working. Restarted it and did the same thing it ended up working. Happy coding everyone!

git push origin bio-questions

"
220,Need help,"Get Help,Git",,4,"
Hello,
My name is Monty and I am part of the ready pilot group. I am stuck on lesson 3/10 of session 3 in the Learn Git area, It is asking us to create a new branch to the master files called branch. No matter what I try it does not work! Please help! The instructions say git branch new_branch…
","

Create a new branch called fencing.

So you just need to use:
git branch fencing


How funny I tried soooooo many different versions of this, but your suggestion was staring me in the face! It worked! Thank you so much!

You’re very welcome 
"
221,Scene-2.txt,"Get Help,Git",,12,"
Help me plez, i do not know what to do??
Help me pleeeeez
https://www.codecademy.com/en/courses/learn-git/lessons/git-backtracking/exercises/git-reset-1?action=resume
i do not get any form of error messages.
https://gyazo.com/803439d29c05cb329898090be0630480
","
Hi I think that you should commit like that…
$ git commit -m ""Here put your message""


https://gyazo.com/7c283957aa8de8c02fd58657de21b963      trust me, i have tried

the message should be inside "" ""
... ""Here put your message""


https://gyazo.com/ac7e05389e8fed371da714d4ba5e3938     i figured afterwards… but stilll, take a look

try to refresh the page … Because it give a error that …

if it doesn’t work can you take screenshot after you type thsi command
$ pwd


https://gyazo.com/912f5e0f6b6de266ed5e6feeac5d3e14

did you refresh the page ?

i did refresh the page yes.

I google it …and here link where you can find the solution


stackoverflow.com






Git - fatal: Unable to create '/path/my_project/.git/index.lock': File exists


git


  asked by
  
  
    user984621
  
  on 04:03PM - 22 Oct 11 UTC







#OR
You can reset the file and re-do the exercise

https://gyazo.com/b3793ebbf1d41651fcdee518b312f4d7
i have no idea how that worked but ohwell… thank you for your time <3 god bless

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
222,How to push branch to remote?,"Get Help,Git",,5,"
I am having a problem. I encountered a bug in the Git Teamwork exercise, so have not learned “push.”
Have been trying various things to push the branch up to the remote in this exercise, but so far nothing is working. Any suggestions?
","
git push <remote>
for example: git push origin
You can also set that remote as the default for git push by adding --set-upstream after push
You can specify which branch on the remote to push to by adding the branch name at the end.
git push --set-upstream origin master

Thank you! Will try!

And if you cloned a repo then upstream is already set and you would just
git push

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
223,Get stuck,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
https://www.codecademy.com/en/courses/learn-git/lessons/git-backtracking/exercises/backtracking-intro?action=lesson_resume&link_content_target=interstitial_lesson#
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I get stuck on the first waypoint. I can’t pass the last checkpoint.
Here’s my code in terminal:
 git add scene-5.txt                              
 git commit m- “New dialogue”
error: pathspec ‘m-’ did not match any file(s) know
n to git.
error: pathspec ‘New dialogue’ did not match any fi
le(s) known to git.
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
488d60ab2c05db0ab0db4b66cd41fd041c23bd77.jpg1920×1080

","
Have a look at what git complains about and reconsider what that should be

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
224,8.git log..what to do here?,"Get Help,Git",,2,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
https://www.codecademy.com/en/courses/learn-git/lessons/git-workflow/exercises/git-log?action=resume
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I don’t know what to do here…I don’t understand this lesson.
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>

294f4f42aa7b995bcdb525d2d7e2aa8468abb03c.png1333×676

","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
225,Git reset II,"Get Help,Git",,12,"
i do this and not work
first
$git log

and
$git reset 7
$git log

and dont work why?
","
what you need to do is
git reset commit_(first seven characters of your desired commit)

Hi @abdullahghanem, @shashank97 is almost there. In order to reset HEAD to a previous commit in your commit log, you need the command:
git reset

Followed by the first 7 characters of one of the commit SHAs from your log. So for example, if you want to reset to a previous commit which has the SHA 3c75f7807e21c6ae0a1516a6c023282a4a4a835d you can use 3c75f78. The final command to reset to this previous commit would be:
git reset 3c75f78

Hope this helps. Happy learning!
Dan

this method doesnt work

Not work. What we should doing now?

this method doesnt work

It seemed to work that I used SHA of the second from the last commit.
$ git log                                                                                                                                                   
commit 82f927dcb691bb18527e87cbe329e67f1d79b4fe                                                                                                             
Author: codecademy <ccuser@codecademy.com>                                                                                                                  
Date:   Thu Nov 5 13:25:23 2015 -0500                                                                                                                       
                                                                                                                                                            
    Implement Larry Laertes name swap                                                                                                                       
                                                                                                                                                            
commit d640dc3b22b3ee1d0a6e87477a35fd5e75c0712e                                                                                                             
Author: codecademy <ccuser@codecademy.com>                                                                                                                  
Date:   Thu Nov 5 13:19:17 2015 -0500                                                                                                                       
                                                                                                                                                            
    Complete ghost line of dialogue                                                                                                                         
                                                                                                                                                            
commit 7be7ec672af73cf31ef72c92e3374fd4e29c675a                                                                                                             
Author: danasselin <johndoe@example.com>                                                                                                                    
Date:   Tue Nov 3 17:15:05 2015 -0500                                                                                                                       
                                                                                                                                                            
    Add first page of scene-7.txt                                                                                                                           
                                                                                                                                                            
commit 83f7b3591f4ab7aedb3160388b59e65ee1cd94a2                                                                                                             
Author: danasselin <johndoe@example.com>                                                                                                                    
Date:   Tue Nov 3 17:14:48 2015 -0500                                                                                                                       
                                                                                                                                                            
    Add first page to scene-5.txt                                                                                                                           
                                                                                                                                                            
commit 5d692065cf51a2f50ea8e7b19b5a7ae512f633ba                                                                                                             
Author: danasselin <johndoe@example.com>                                                                                                                    
Date:   Tue Nov 3 17:14:30 2015 -0500                                                                                                                       
                                                                                                                                                            
    Add first page to scene-3.txt                                                                                                                           
                                                                                                                                                            
commit 27a3bfe282808aefe69d04f4d111e7a6a0c652dd                                                                                                             
Author: danasselin <johndoe@example.com>                                                                                                                    
Date:   Tue Nov 3 17:14:08 2015 -0500                                                                                                                       
                                                                                                                                                            
    Add first page to scene-2.txt                                                                                                                           
                                                                                                                                                            
commit 96f1625d347d599e6f0f13f23022b3f852d5b116                                                                                                             
Author: danasselin <johndoe@example.com>                                                                                                                    
Date:   Tue Nov 3 17:13:38 2015 -0500                                                                                                                       
                                                                                                                                                            
    Add .gitignore                                                                                                                                          
$ git reset d640dc3                                                                                                                                         
Unstaged changes after reset:                                                                                                                               
M       scene-2.txt                                                                                                                                         
M       scene-3.txt                                                                                                                                         
M       scene-7.txt                                                                                                                                         
$                               


you can try this : git log  git reset SHA(Followed by the first 7 characters of one of the commit SHAs from your log. So for example, if you want to reset to a previous commit which has the SHA 3c75f7807e21c6ae0a1516a6c023282a4a4a835d you can use 3c75f78)

git log doesn’t work for me, and I doubt it is working for many of the other people on here. It returns “fatal: Unable to read current working directory: No such file or directory”. I am thinking it is a bug, since I still pass the first step.
Anyways, the command can start working again for no reason at all if you restart the entire web browser a couple of times.

I also think that it is a bug…
For me the “get help”->restart this exercise worked.

Nope… you have to do it, just like this.

f3b604a9e8afa56aa249909b0b2f8b50d168d9b6.png1366×729


This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
226,Stuck in git at 89%,"Get Help,Git",,10,"
I need help with this one guys, really badly its not letting me merge the origin and master branches and its driving me crazy!!!
","
Are you still stuck on this one?

yes I am still stuck on this one

Could you post a screenshot of your whole web browser so that I can see what you see?

I think you're talking about this exercise  [5. git merge](https://www.codecademy.com/en/courses/learn-git/lessons/git-teamwork/exercises/git-merge-II?action=resume) 
step 1 Enter this command: cd my-quizzes 
step 2 From the terminal, merge with origin/master, where Sally's most recent commits are.  : git merge origin/master 
step 1 Print the commit history: git log

Hi,
This is still an issue. Git-Teamwork- 5/8

Codecademy.JPG1128×814 97.5 KB


So after getting that error, I ran
git fetch
Then run
git merge origin/master


That really help.Thank you.

Thanks… It helped me too…
should have done git fetch before checking this answer…!

"
227,5. git reset I,"Get Help,Git",,4,"
I am stuck on instruction 5 its says…“Now that changes made to scene-2.txt have been booted out of the staging area, you’re ready to commit. From the terminal, make a commit to save the Larry/Laertes name swap in hamlet.” what must I do?
","



 breakingscene:

make a commit


that’s all it asks for. You might want to check the state of the staging area to confirm that it matches what that text describes would happen by committing, but the text suggests that if you’ve followed previous instructions then it will

The -m “message” is needed to follow git commit for it to work.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
228,I don't know what to do in 6 lesson 3rd task,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
https://www.codecademy.com/fr/courses/learn-git/lessons/git-workflow/exercises/git-diff
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I tried to change scene-1.txt and typed git diff scene-1.txt. Then I added new file scene-2.txt, added it to staging area(git add scene-2.txt) and typed git diff scene-2.txt but both variants don’t work. What am I supposed to do in this task?
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>

70cff1ad2bfb9dcee03867f3a15c115f78855769.png1366×728

","
Maybe you’re just doing things out of order? Adding to the staging area is the third checkpoint, diffing is the second. Your console suggests you did it the other way around.
I’d try adding the file. Perhaps you added it before editing, that would have no effect.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
229,5. git reset I,"Get Help,Git",,3,"
I’m stuck on instruction 3?? how do i check the status???
","
try the git status command? It has been taught in this point of the course if i am not mistaken

ohhh i’m so dumb i completely forgot and it’s so obvious aswell… thank you!
"
230,Git work flow!,"Get Help,Git",,9,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
I have a question which confusing me a lot.
This is the work flow of git.
1,Fetch and merge changes from the remote
2,Create a branch to work on a new project feature
3,Develop the feature on your branch and commit your work
4,Fetch and merge from the remote again (in case new commits were made while you were working)
5,Push your branch up to the remote for review
i give you an example:
1, do git clone first
remote Sally branch    A->B->C
local master branch    A->B->C
2,do fetch and merge
remote Sally branch    A->B->C->D
local master branch    A->B->C->D
3, do feature on my own branch, but at the same time remote branch also changed.
remote Sally branch     A->B->C->D->E
local master branch    A->B->C->D->F
the  questions is, how the 3rd step merge???
remote branch be fetched to origin/master,then local master branch merged it to be A->B->C->D->E->F??
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
There is a question, please see my example first.
This is the work flow of git.
1,Fetch and merge changes from the remote
2,Create a branch to work on a new project feature
3,Develop the feature on your branch and commit your work
4,Fetch and merge from the remote again (in case new commits were made while you were working)
5,Push your branch up to the remote for review
I give you an example which is actually as same as codecademy ask me to do.
1, do git clone first
remote Sally branch    A->B->C
local master branch    A->B->C
2,do fetch and merge
remote Sally branch    A->B->C->D
local master branch    A->B->C->D
3, do feature on my local bio-questions branch
remote Sally branch    A->B->C->D
local master branch    A->B->C->D
local bio-questions branch A->B->C->D->F
Codecademy ask us to create a new branch named bio-questions.
1,why we need this  bio-questions? can we just work on local master branch?
2,when we work with bio-questions branch, if remote branch is changed to be A->B->C->D->E,
my question is how to do with the merge process. to fetch and merge to local master branch or local bio-questions-branch??
really confusing. hope some one can help me.
<Below this line, add a screenshot of your whole web brows ser so that we can see what you see.>




 king110cxw:

the  questions is, how the 3rd step merge???


Don’t you mean the 4th? You’d do it same way as the first time. If there are conflicts then you would need to resolve them.



 king110cxw:

1,why we need this  bio-questions? can we just work on local master branch?


The master branch might be used for obtaining the latest version and shouldn’t be in a broken state at any time.



 king110cxw:

2,when we work with bio-questions branch, if remote branch is changed to be A->B->C->D->E,my question is how to do with the merge process. to fetch and merge to local master branch or local bio-questions-branch??


The two branches that need to be merged are Sally/master and Your/bio-branch
If Sally is reviewing your feature before merging into her master, then you would want to make sure that there are no conflicts when she merges. You would accomplish that by merging Sally/master into Your/bio-questions which would allow Sally to do an automatic merge since they are identical. Or if there are no conflicts then you wouldn’t need to merge anything before sending the changes.
If you are making changes to the remote master branch yourself, then you would fetch its master branch to update your own, merge Your/bio-questions into that and then send the changes back.

Much thanks for your explaination,still some questions.
You mean if Sally/master changed, i need to merge Sally/master to my My/bio-questions first, then i send a pull request to Sally ask her to merge My/bio-questions .
But how about My/local master branch, it will not be updated, i just leave it alone right?
Actually my understanding is i should merge updated Sally/master to My/local master branch,then merge My/bio-questions into My/local master branch, then send pull request to ask Sally merge my local master branch. but if i do so,why i don’t just make change in my My/local master branch and send to Sally directly? totaly no need My/bio-questions.
Also what do you mean if you are making changes to the remote master branch yourself?  In this case you mean if make change to Sally/master?

If you wanted to get the latest version of the remote master branch, then you would update your master branch from that remote. (For example if you want to build the latest official version of the software, or if you need the latest master branch so that you can create a new branch from it)
If you were to want to modify the remote master directly, then you would update your master branch, apply changes, and push it back. Or merge into Your/bio-questions and push that to the remote master.



 king110cxw:

Also what do you mean if you are making changes to the remote master branch yourself?  In this case you mean if make change to Sally/master?


Either you have permission to make changes to that remote branch directly, and you’d be the one merging it in, or it might be controlled by someone else that would have to accept your changes by merging it in themselves.
So either you do the merge yourself, or you make sure it’s easy for somebody else to do it so that they only have to tend to what only they can do.
As for what you ever “should” do, that’s a matter of what you want to do. Git is just a tool, up to you what you do with it. It tracks history and makes promises about integrity of the repository



 king110cxw:

Actually my understanding is i should merge updated Sally/master to My/local master branch,then merge My/bio-questions into My/local master branch, then send pull request to ask Sally merge my local master branch.


You could merge Sally/master directly into Your/bio-questions.
Pull requests is specific to git-hub, that’s not something git does. How exactly you send the changes is a matter of organization, you can just as well e-mail them a patch for them to consider.

Thank you for your quick comment.I made some edit when you were answering me.Could you refer to my question above,
but if i do so,why i don’t just make change in my My/local master branch and send to Sally directly? totaly no need My/bio-questions.

As long as your master branch isn’t where people would get the latest version, you could do that. Your feature might be in a separate branch on the remote though (perhaps somebody wants to be able to see what you’re doing, perhaps multiple people are working on that feature before it’s getting merged into the master branch), and then it starts getting confusing if the names of the branches on the two repositories aren’t corresponding. You might be working on multiple things, you might need to create new branches from master. You might want to update your master to re-build their version.

Oh, i got you. So when someone is able to review my master branch,  i am another Sally!!.
thanks!!

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
231,Add the files to the staging area together using a single git command,"Get Help,Git",,4,"
I am trying to do the command listed above. I am getting no where. Plus why do you have to put “git” at the beginning of each line. Doesn’t that see, to be redundant?
","
Can’t tell git to do things if you don’t run git.
Figure out what action you’re meant to do, then see if you already know the command for that or if perhaps the lesson explains what it is. That command probably accepts more than one filename to operate on, how would one supply multiple filenames?

It worked :)))) i dont know how. I just get back to my previous exercice and did the same thing again :)))

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
232,7/9 git commit,"Get Help,Git",,5,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
Everytime i write $git commit -m “Complete first line of dialogue” i get an error like this:
“Valid Git commands start with the word “git” followed by a space, then the command name.”
I don’t know what to do. I tried restarting but it doesn’t help.
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
You know that $ is the command line indicator? You should not write this as a part of the command.
Use:
git commit -m ""Complete first line of dialogue""


Still not working… 

Did you do what the checkpoint asks for? You’re kind of just saying “me too” with no additional information. There’s no answer to that without pulling more information out of you.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
233,What is remote and origin?,"Get Help,Git",,3,"
I dont get what origin and remote both mean.   Also, what is origin/master branch?? is it another kind of branch? but if i type “git branch” i only have one branch called “master”. It doesnt make any sense.    now im confused. help me pls       ps. also on exercise  5.git merge when i do the command “git merge origin/master” it says that it is already up to date. And i cant go on to the next section.
Thank u
","
remotes are other repositories that your repository keeps track of. origin is a name that you gave such a remote. origin/master is the branch named master in that other repository
You might need to fetch again, perhaps even refresh page (or open a new bash tab)

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
234,Get merge not working,"Get Help,Git",,8,"
$ git show HEAD
commit 2fd7d9b248e0b4a3b531b9af3bb61916d42ad45f
Author: danasselin johndoe@example.com
Date:   Thu Oct 29 15:42:55 2015 -0400
Add first question to physics quiz                                                                                 

diff --git a/physics.txt b/physics.txt
index e69de29…3d47f43 100644
— a/physics.txt
+++ b/physics.txt
@@ -0,0 +1,3 @@
+1. A scalar is a quantity which has both magnitude and direction.
+a) true
+b) false
\ No newline at end of file
$ git merge origin/master
merge: origin/master -
not something we can merge
$ pwd
/home/ccuser/workspace/curriculum-a/my-quizzes
","
Figured it out. Every new page puts you back in the home directory, so you have to cd my-quizzes again even though that’s where you were for the fetch.

I’m on the local master branch but it still wont let me merge to origin/master for some reason. What do I do Ellenclary?

What does pwd say?
you need to get back into my-quizzes.

/home/ccuser/workspace/curriculum-a/my-quizzes

make git fetch origin/master first.

A post was split to a new topic: Fatal: ‘origin/master’ does not appear to be a git repository

"
235,6. cannot solve question 2,"Get Help,Git",,7,"
I also can’t complete this step. I created a new branch with:
git branch bio-questions

however it throws an error:
Did you create a new branch called ""bio-questions""?

","
Please could you give a direct link to the exercise for ease and accuracy of administering help? 

Of course.
https://www.codecademy.com/en/courses/learn-git/lessons/git-teamwork/exercises/workflow?action=lesson_resume&link_content_target=interstitial_lesson

Okay. Thank you for providing me with that.
Now, you should do exactly:
$ cd my-quizzes
$ git branch bio-questions

It worked fine. Or in your best interest, after typing git branch, copy and paste the branch file name from your instructions panel using the right click and not keyboard shortcuts.

Now it worked instantly. I promise you though, that I did nothing differently 
Thanks for your help though. 

You’re welcome.
I am glad it worked and you have learnt one or two from this. 

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
236,Git workflow help me!,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
There is a question, please see my example first.
This is the work flow of git.
1,Fetch and merge changes from the remote
2,Create a branch to work on a new project feature
3,Develop the feature on your branch and commit your work
4,Fetch and merge from the remote again (in case new commits were made while you were working)
5,Push your branch up to the remote for review
I give you an example which is actually as same as codecademy ask me to do.
1, do git clone first
remote Sally branch    A->B->C
local master branch    A->B->C
2,do fetch and merge
remote Sally branch    A->B->C->D
local master branch    A->B->C->D
3, do feature on my local bio-questions branch
remote Sally branch    A->B->C->D
local master branch    A->B->C->D
local bio-questions branch A->B->C->D->F
Codecademy ask us to create a new branch named bio-questions.
1,why we need this  bio-questions? can we just work on local master branch?
2,when we work with bio-questions branch, if remote branch is changed to be A->B->C->D->E,
my question is how to do with the merge process. to fetch and merge to local master branch or local bio-questions-branch??
really confusing. hope some one can help me.
<Below this line, add a screenshot of your whole web brows ser so that we can see what you see.>
","
A post was merged into an existing topic: Git work flow!

"
237,Am i doing any mistake or just a BUG?,"Get Help,Git",,3,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
1819d42bad40b5bb78ddf3e87e18c5757378cc30.png1366×768

","
I would try resetting the exercise. In the lower right corner if you click Get Help > I want to reset this exercise then it should work for you.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
238,1/8 lesson,"Get Help,Git",,3,"




You are in a Git project titled hamlet-prince-of-denmark. In the code editor, you’ll be working on scene-5.txt. Here, Hamlet encounters the ghost of his father. Add this text to the file:
Ghost:
My hour is almost come,
When I to sulphurous and tormenting flames
Must render up myself.
how I can do it
","
Just type in the area where the file is and type in that text.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
239,I am doing the right git commit -m but it says my git is not valid,"Get Help,Git",,3,"
I am doing the right git commit -m but it says my git is not valid.
","
I’m doing the same and it’s giving me an error message.
This is what I had input:

git commit -m “Add first line of dialogue”

And this is the error message I’m receiving:
Valid Git commands start with the word “git” followed by a space, then the command name.
Not sure why I’m getting that message since I did exactly what it said.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
240,Git clone,"Get Help,Git",,2,"
<PLEASE USE THE FOLLOWING TEMPLATE TO HELP YOU CREATE A GREAT POST!>

<Below this line, add a link to the EXACT exercise that you are asking about.>
<Below this line, describe in what way does your code behave incorrectly? Include ALL error messages.>
<Below this line, add a screenshot of your whole web browser so that we can see what you see.>
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
241,How to commit?,"Get Help,Git",,13,"
Im on 5 git reset with the hamlet and what not. Ive kinda lost track on how to use the commit command.
","
so
git add file name here  (you can use a . to add everything to the staging area. Might not work in codecademy)
Then do:
git commit -m “message here”
and there you go 

What is the message? That’s what is really confusing me

If it’s not specifically set in the instructions you can put any message you like

Its on the Pete Pan question

I think you can just put any message you like.
Just give it a shot 

does it have o be in ""?

Yes
git commit -m “peter pan changes”

alright,ill keep trying
thanks

The quotes are to tell bash (the program that you’re writing all your commands to) that the whole message is a single argument to the program, otherwise it would split on space.
Single quotes would also do the job, with the difference that all characters within the single quotes are interpreted as literal values i.e. no backslash escaping or using environment variables)
So you could enter just one word, completely unquoted.
The purpose of the message is to document what changes are made by the commit. The first line is meant to be short (50 chars or less) but more details can be added below (If more than just one line you’ll probably want to use a text editor, git will open up an editor (it’s possible to tell git which to use) if you do not include the -m option)

Worked fine! Thanks!

A post was split to a new topic: I am doing the right git commit -m but it says my git is not valid

"
242,I am stuck in the first 7 exercises especialy in number 2 step 2,"Get Help,Git",,2,"
i am stuck in the first 7 exercises especialy in number 2 step 2 it’s not clear on how to do it
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
243,Who finished this course?,"Get Help,Git",,4,"
who finished? i want to know because I need code
","



 cubegenius:

who finished? i want to know because I need code


Just ask a question about whatever it is that you are stuck on. There aren’t many exercises in this unit so someone will almost certainly be able to explain anything that you are struggling with.

A post was split to a new topic: I am stuck in the first 7 exercises especialy in number 2 step 2

"
244,Backtracking not working?,"Get Help,Git",,3,"
I’ve used the command
git reset HEAD 955e2d0
git checkout HEAD road-not-taken.txt oven-birds.txt fire-and-ice.txt

but I get no result back and the text files do not revert to the previous status.  What did I do/didn’t do? I thought I was following directions.
","
No response is how many commands indicate success. Perhaps those files were already identical to what they were at HEAD, or perhaps you actually meant to reset to another commit.
Your first command doesn’t have any effect on your files, only on your staging area. Git will also ignore the second commit that you specified, you can only reset to one commit, and you specified two.

This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
245,Need help stage 7,"Get Help,Git",,2,"
need help in stage 7 in learn git
","
This topic was automatically closed 7 days after the last reply. New replies are no longer allowed.
"
